OBJECTID,NEIGHBOURHOOD_NAME,HOOD_158,ASSAULT_2014,ASSAULT_2015,ASSAULT_2016,ASSAULT_2017,ASSAULT_2018,ASSAULT_2019,ASSAULT_2020,ASSAULT_2021,ASSAULT_2022,ASSAULT_2023,ASSAULT_2024,ASSAULT_RATE_2014,ASSAULT_RATE_2015,ASSAULT_RATE_2016,ASSAULT_RATE_2017,ASSAULT_RATE_2018,ASSAULT_RATE_2019,ASSAULT_RATE_2020,ASSAULT_RATE_2021,ASSAULT_RATE_2022,ASSAULT_RATE_2023,ASSAULT_RATE_2024,AUTOTHEFT_2014,AUTOTHEFT_2015,AUTOTHEFT_2016,AUTOTHEFT_2017,AUTOTHEFT_2018,AUTOTHEFT_2019,AUTOTHEFT_2020,AUTOTHEFT_2021,AUTOTHEFT_2022,AUTOTHEFT_2023,AUTOTHEFT_2024,AUTOTHEFT_RATE_2014,AUTOTHEFT_RATE_2015,AUTOTHEFT_RATE_2016,AUTOTHEFT_RATE_2017,AUTOTHEFT_RATE_2018,AUTOTHEFT_RATE_2019,AUTOTHEFT_RATE_2020,AUTOTHEFT_RATE_2021,AUTOTHEFT_RATE_2022,AUTOTHEFT_RATE_2023,AUTOTHEFT_RATE_2024,BIKETHEFT_2014,BIKETHEFT_2015,BIKETHEFT_2016,BIKETHEFT_2017,BIKETHEFT_2018,BIKETHEFT_2019,BIKETHEFT_2020,BIKETHEFT_2021,BIKETHEFT_2022,BIKETHEFT_2023,BIKETHEFT_2024,BIKETHEFT_RATE_2014,BIKETHEFT_RATE_2015,BIKETHEFT_RATE_2016,BIKETHEFT_RATE_2017,BIKETHEFT_RATE_2018,BIKETHEFT_RATE_2019,BIKETHEFT_RATE_2020,BIKETHEFT_RATE_2021,BIKETHEFT_RATE_2022,BIKETHEFT_RATE_2023,BIKETHEFT_RATE_2024,BREAKENTER_2014,BREAKENTER_2015,BREAKENTER_2016,BREAKENTER_2017,BREAKENTER_2018,BREAKENTER_2019,BREAKENTER_2020,BREAKENTER_2021,BREAKENTER_2022,BREAKENTER_2023,BREAKENTER_2024,BREAKENTER_RATE_2014,BREAKENTER_RATE_2015,BREAKENTER_RATE_2016,BREAKENTER_RATE_2017,BREAKENTER_RATE_2018,BREAKENTER_RATE_2019,BREAKENTER_RATE_2020,BREAKENTER_RATE_2021,BREAKENTER_RATE_2022,BREAKENTER_RATE_2023,BREAKENTER_RATE_2024,HOMICIDE_2014,HOMICIDE_2015,HOMICIDE_2016,HOMICIDE_2017,HOMICIDE_2018,HOMICIDE_2019,HOMICIDE_2020,HOMICIDE_2021,HOMICIDE_2022,HOMICIDE_2023,HOMICIDE_2024,HOMICIDE_RATE_2014,HOMICIDE_RATE_2015,HOMICIDE_RATE_2016,HOMICIDE_RATE_2017,HOMICIDE_RATE_2018,HOMICIDE_RATE_2019,HOMICIDE_RATE_2020,HOMICIDE_RATE_2021,HOMICIDE_RATE_2022,HOMICIDE_RATE_2023,HOMICIDE_RATE_2024,ROBBERY_2014,ROBBERY_2015,ROBBERY_2016,ROBBERY_2017,ROBBERY_2018,ROBBERY_2019,ROBBERY_2020,ROBBERY_2021,ROBBERY_2022,ROBBERY_2023,ROBBERY_2024,ROBBERY_RATE_2014,ROBBERY_RATE_2015,ROBBERY_RATE_2016,ROBBERY_RATE_2017,ROBBERY_RATE_2018,ROBBERY_RATE_2019,ROBBERY_RATE_2020,ROBBERY_RATE_2021,ROBBERY_RATE_2022,ROBBERY_RATE_2023,ROBBERY_RATE_2024,SHOOTING_2014,SHOOTING_2015,SHOOTING_2016,SHOOTING_2017,SHOOTING_2018,SHOOTING_2019,SHOOTING_2020,SHOOTING_2021,SHOOTING_2022,SHOOTING_2023,SHOOTING_2024,SHOOTING_RATE_2014,SHOOTING_RATE_2015,SHOOTING_RATE_2016,SHOOTING_RATE_2017,SHOOTING_RATE_2018,SHOOTING_RATE_2019,SHOOTING_RATE_2020,SHOOTING_RATE_2021,SHOOTING_RATE_2022,SHOOTING_RATE_2023,SHOOTING_RATE_2024,THEFTFROMMV_2014,THEFTFROMMV_2015,THEFTFROMMV_2016,THEFTFROMMV_2017,THEFTFROMMV_2018,THEFTFROMMV_2019,THEFTFROMMV_2020,THEFTFROMMV_2021,THEFTFROMMV_2022,THEFTFROMMV_2023,THEFTFROMMV_2024,THEFTFROMMV_RATE_2014,THEFTFROMMV_RATE_2015,THEFTFROMMV_RATE_2016,THEFTFROMMV_RATE_2017,THEFTFROMMV_RATE_2018,THEFTFROMMV_RATE_2019,THEFTFROMMV_RATE_2020,THEFTFROMMV_RATE_2021,THEFTFROMMV_RATE_2022,THEFTFROMMV_RATE_2023,THEFTFROMMV_RATE_2024,THEFTOVER_2014,THEFTOVER_2015,THEFTOVER_2016,THEFTOVER_2017,THEFTOVER_2018,THEFTOVER_2019,THEFTOVER_2020,THEFTOVER_2021,THEFTOVER_2022,THEFTOVER_2023,THEFTOVER_2024,THEFTOVER_RATE_2014,THEFTOVER_RATE_2015,THEFTOVER_RATE_2016,THEFTOVER_RATE_2017,THEFTOVER_RATE_2018,THEFTOVER_RATE_2019,THEFTOVER_RATE_2020,THEFTOVER_RATE_2021,THEFTOVER_RATE_2022,THEFTOVER_RATE_2023,THEFTOVER_RATE_2024,POPULATION_2024,Shape__Area,Shape__Length
115,Lansing-Westgate,38,39,77,65,84,65,70,97,93,66,89,100,242.975509643555,472.074066162109,389.268188476563,503.899230957031,390.390380859375,420.850128173828,583.809814453125,556.319885253906,385.064178466797,496.485565185547,547.585144042969,18,22,26,28,16,25,47,63,66,120,53,112.142547607422,134.878295898438,155.707275390625,167.966400146484,96.0960998535156,150.303619384766,282.876922607422,376.861877441406,385.064178466797,669.418701171875,290.220123291016,6,4,13,5,4,5,11,11,1,11,15,37.3808479309082,24.5233268737793,77.8536376953125,29.9940013885498,24.0240249633789,30.0607223510742,66.2052383422852,65.8012771606445,5.83430576324463,61.3633842468262,82.1377716064453,34,27,41,42,50,39,39,16,37,55,25,211.824813842773,165.532455444336,245.538391113281,251.949615478516,300.30029296875,234.4736328125,234.727661132813,95.7109527587891,215.86930847168,306.816925048828,136.896286010742,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,17.5029163360596,0,5.47585153579712,11,5,5,14,32,9,11,12,14,25,24,68.5315551757813,30.6541595458984,29.9437065124512,83.9832000732422,192.192199707031,54.109302520752,66.2052383422852,71.7832183837891,81.6802825927734,139.46223449707,131.420440673828,0,1,1,0,1,2,1,3,2,0,1,0,6.13083171844482,5.98874139785767,0,6.00600624084473,12.0242891311646,6.01865768432617,17.9458045959473,11.6686115264893,0,5.47585153579712,22,31,38,32,52,72,85,40,50,56,35,137.063110351563,190.055786132813,227.572158813477,191.961608886719,312.312316894531,432.874420166016,511.585906982422,239.277389526367,291.715270996094,312.395416259766,191.654800415039,4,5,4,11,6,10,8,5,11,8,10,24.9205665588379,30.6541595458984,23.9549655914307,65.9868011474609,36.0360374450684,60.1214447021484,48.1492614746094,29.9096736907959,64.177360534668,44.6279144287109,54.7585144042969,18262,5346280.25976563,11112.2293942319
116,Willowdale West,37,72,97,82,71,89,102,80,81,119,115,108,433.891754150391,573.489440917969,468.812530517578,404.420135498047,505.394653320313,576.564331054688,450.019683837891,449.126708984375,639.063415527344,585.450317382813,536.672607421875,9,14,11,13,11,23,45,32,45,62,26,54.2364692687988,82.7716674804688,62.8894844055176,74.0487594604492,62.4645080566406,130.009613037109,253.136077880859,177.432769775391,241.662643432617,315.634063720703,129.198959350586,5,15,47,23,8,11,13,19,16,6,17,30.1313724517822,88.6839294433594,268.709625244141,131.009338378906,45.4287338256836,62.1785087585449,73.1281967163086,105.350708007813,85.9244918823242,30.5452327728271,84.4762496948242,29,16,38,30,35,20,23,16,30,40,21,174.761962890625,94.59619140625,217.254592895508,170.881744384766,198.750717163086,113.051834106445,129.380661010742,88.7163848876953,161.108428955078,203.634887695313,104.353012084961,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.69605827331543,0,0,0,0,0,0,0,11,1,9,20,28,23,25,28,3,38,21,66.2890167236328,5.91226196289063,51.4550323486328,113.921165466309,159.000564575195,130.009613037109,140.631149291992,155.253677368164,16.1108417510986,193.453140258789,104.353012084961,0,0,2,0,0,0,1,0,0,0,4,0,0,11.4344520568848,0,0,0,5.62524604797363,0,0,0,19.8767642974854,13,16,40,45,37,55,73,66,46,53,38,78.3415679931641,94.59619140625,228.689041137695,256.322631835938,210.107894897461,310.892547607422,410.642974853516,365.955078125,247.032913208008,269.816223144531,188.829254150391,4,6,4,4,6,8,9,9,9,11,11,24.1050987243652,35.4735717773438,22.8689041137695,22.7842330932617,34.0715484619141,45.2207336425781,50.6272163391113,49.9029655456543,48.3325271606445,55.9995918273926,54.6611022949219,20124,2883426.34277344,7476.86611435969
117,Newtonbrook West,36,142,117,148,114,171,157,177,202,224,200,232,586.001953125,481.977355957031,615.052185058594,470.297027587891,700.561279296875,639.302856445313,715.758850097656,805.101623535156,878.396911621094,756.143676757813,868.816223144531,49,24,45,34,51,60,61,96,173,218,112,202.211944580078,98.8671493530273,187.009094238281,140.264022827148,208.939331054688,244.319564819336,246.673950195313,382.62255859375,678.40478515625,824.196594238281,419.428527832031,17,19,27,23,16,16,23,17,15,21,19,70.1551666259766,78.2698211669922,112.205459594727,94.8844909667969,65.5495910644531,65.1518859863281,93.0082092285156,67.7560806274414,58.8212242126465,79.3950881958008,71.1530532836914,54,42,54,87,54,53,31,35,36,53,31,222.845825195313,173.017501831055,224.410919189453,358.910888671875,221.229873657227,215.815612792969,125.35888671875,139.497802734375,141.170928955078,200.378067016602,116.091827392578,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.92141485214233,0,0,27,6,18,43,28,20,23,17,30,30,41,111.422912597656,24.7167873382568,74.8036422729492,177.39274597168,114.711784362793,81.4398574829102,93.0082092285156,67.7560806274414,117.642448425293,113.421546936035,153.540802001953,1,0,0,0,0,1,5,0,2,1,1,4.12677431106567,0,0,0,0,4.07199287414551,20.2191753387451,0,7.84282970428467,3.7807183265686,3.74489760398865,62,66,45,51,61,84,96,81,108,150,77,255.860015869141,271.884643554688,187.009094238281,210.396041870117,249.907821655273,342.047393798828,388.208190917969,322.837799072266,423.512817382813,567.107727050781,288.357116699219,7,9,6,16,9,12,9,9,13,14,21,28.8874206542969,37.0751800537109,24.9345474243164,66.0065994262695,36.8716468811035,48.8639144897461,36.3945159912109,35.8708648681641,50.9783935546875,52.9300575256348,78.6428527832031,26703,4695659.51635742,8634.15193044842
118,Westminster-Branson,35,81,94,110,98,99,105,92,89,88,120,133,303.951354980469,351.704254150391,406.940185546875,362.654022216797,366.544494628906,388.98974609375,341.436248779297,329.11767578125,320.396118164063,421.718505859375,464.158569335938,29,19,24,18,35,34,49,61,84,84,58,108.82209777832,71.0891571044922,88.7869491577148,66.6099243164063,129.586441040039,125.95858001709,181.851913452148,225.57502746582,305.832672119141,295.202941894531,202.415023803711,8,11,15,10,5,11,14,17,4,5,11,30.0198879241943,41.1568832397461,55.4918441772461,37.0055122375488,18.5123481750488,40.7513046264648,51.957691192627,62.8651733398438,14.5634603500366,17.5716037750244,38.3890571594238,61,68,19,42,40,38,15,25,31,29,18,228.901641845703,254.424362182617,70.289665222168,155.423156738281,148.098785400391,140.777236938477,55.6689567565918,92.4487838745117,112.866813659668,101.915306091309,62.8184547424316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,10,15,15,8,17,8,14,4,10,45.0298309326172,22.4492092132568,36.9945602416992,55.5082702636719,55.5370445251465,29.6373138427734,63.0914840698242,29.583610534668,50.972110748291,14.0572834014893,34.8991432189941,0,0,2,0,1,1,1,2,0,0,2,0,0,7.39891242980957,0,3.70246958732605,3.70466423034668,3.71126365661621,7.39590263366699,0,0,6.97982835769653,79,51,44,43,61,52,70,59,137,69,48,296.446380615234,190.818267822266,162.776077270508,159.12370300293,225.850646972656,192.642532348633,259.788452148438,218.179122924805,498.798522949219,242.488143920898,167.515884399414,3,5,7,4,4,1,6,7,11,7,13,11.2574577331543,18.7076740264893,25.8961925506592,14.8022050857544,14.8098783493042,3.70466423034668,22.2675819396973,25.8856601715088,40.0495147705078,24.6002464294434,45.3688850402832,28654,3667829.23828125,11497.2927806625
119,Bathurst Manor,34,47,46,72,56,68,59,61,55,55,86,140,294.504669189453,287.931884765625,440.852325439453,341.317718505859,412.146179199219,356.301696777344,366.696716308594,327.439422607422,323.853271484375,491.597106933594,798.676452636719,37,23,25,25,38,25,46,44,78,76,53,231.844100952148,143.965942382813,153.073715209961,152.373992919922,230.316986083984,150.975296020508,276.525390625,261.951538085938,459.282806396484,434.434661865234,302.356109619141,3,5,4,7,9,5,12,5,8,5,2,18.7981700897217,31.2969455718994,24.4917945861816,42.6647148132324,54.5487594604492,30.1950607299805,72.1370620727539,29.767219543457,47.1059303283691,28.5812282562256,11.4096641540527,34,30,33,38,32,22,27,18,24,42,22,213.045928955078,187.781677246094,202.057312011719,231.608459472656,193.951141357422,132.858261108398,162.308380126953,107.161994934082,141.317794799805,240.082321166992,125.506301879883,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.71624565124512,0,9,8,11,14,10,17,7,9,18,16,6,56.3945121765137,50.0751113891602,67.3524398803711,85.3294296264648,60.609733581543,102.663208007813,42.0799522399902,53.580997467041,105.988342285156,91.4599304199219,34.2289924621582,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,6.01142168045044,5.95344400405884,5.88824129104614,0,5.70483207702637,39,28,34,30,40,31,58,34,96,56,45,244.376220703125,175.262893676758,208.180252075195,182.848785400391,242.438934326172,187.209365844727,348.662445068359,202.417098999023,565.271179199219,320.109741210938,256.717437744141,2,2,4,5,4,5,7,1,7,4,11,12.5321130752563,12.51877784729,24.4917945861816,30.4747982025146,24.2438926696777,30.1950607299805,42.0799522399902,5.95344400405884,41.2176895141602,22.8649826049805,62.7531509399414,17529,4760369.45043945,14571.4963147757
120,Clanton Park,33,72,61,55,58,82,87,77,94,116,134,137,442.505065917969,367.824401855469,323.891418457031,336.037078857422,467.422912597656,488.79150390625,426.120635986328,509.567962646484,605.112182617188,658.670837402344,653.40771484375,70,29,50,27,40,43,43,90,163,154,111,430.213256835938,174.867340087891,294.446746826172,156.431060791016,228.011169433594,241.586608886719,237.963470458984,487.884216308594,850.286926269531,756.979919433594,529.4033203125,6,5,1,5,11,9,11,12,15,9,10,36.8754234313965,30.1495418548584,5.88893461227417,28.968713760376,62.7030715942383,50.564640045166,60.8743782043457,65.0512313842773,78.2472610473633,44.239086151123,47.6939964294434,61,44,41,54,52,44,33,36,39,69,44,374.900115966797,265.315979003906,241.446319580078,312.862121582031,296.414520263672,247.204895019531,182.623138427734,195.153686523438,203.442886352539,339.166351318359,209.853576660156,0,0,1,0,0,0,0,1,0,0,1,0,0,5.88893461227417,0,0,0,0,5.42093563079834,0,0,4.76939964294434,7,8,4,13,11,12,16,13,17,16,18,43.0213279724121,48.2392654418945,23.5557384490967,75.3186569213867,62.7030715942383,67.4195175170898,88.544548034668,70.4721603393555,88.6802291870117,78.6472702026367,85.8491897583008,1,1,0,1,0,2,4,0,1,3,1,6.14590358734131,6.02990818023682,0,5.79374265670776,0,11.2365865707397,22.136137008667,0,5.21648406982422,14.7463626861572,4.76939964294434,35,51,40,69,65,68,75,74,63,72,46,215.106628417969,307.525329589844,235.557388305664,399.768249511719,370.518157958984,382.0439453125,415.052581787109,401.149230957031,328.638488769531,353.912689208984,219.392379760742,5,6,6,5,9,4,5,7,10,11,16,30.7295188903809,36.1794509887695,35.3336067199707,28.968713760376,51.3025131225586,22.4731731414795,27.6701717376709,37.9465484619141,52.1648406982422,54.069995880127,76.3103942871094,20967,4166282.87792969,10224.4351519818
121,Englemount-Lawrence,32,79,83,130,106,97,112,102,88,86,124,117,351.705108642578,369.496490478516,565.487854003906,464.301361083984,428.104858398438,497.822021484375,456.396270751953,392.646789550781,373.490844726563,513.308776855469,474.414093017578,29,21,23,35,40,24,31,37,61,72,30,129.10693359375,93.4870681762695,100.0478515625,153.307052612305,176.5380859375,106.676147460938,138.70866394043,165.090133666992,264.917907714844,298.050262451172,121.644638061523,6,27,18,6,12,10,33,13,7,9,11,26.7117805480957,120.197654724121,78.2983169555664,26.2812080383301,52.96142578125,44.4483947753906,147.657608032227,58.004638671875,30.4004173278809,37.2562828063965,44.6030311584473,44,41,56,47,52,32,34,23,15,49,24,195.886383056641,182.522369384766,243.594757080078,205.869476318359,229.49951171875,142.23486328125,152.132080078125,102.623596191406,65.1437530517578,202.839752197266,97.3157119750977,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,4.4134521484375,0,4.47447299957275,4.46189546585083,0,0,8.10964202880859,30,13,37,22,10,15,23,7,5,17,16,133.558898925781,57.8729476928711,160.946533203125,96.3644332885742,44.134521484375,66.6725921630859,102.912879943848,31.233268737793,21.7145843505859,70.3729782104492,64.8771362304688,3,6,16,5,8,12,10,4,3,4,8,13.3558902740479,26.7105903625488,69.598503112793,21.9010066986084,35.3076171875,53.3380737304688,44.7447319030762,17.8475818634033,13.0287504196167,16.5583477020264,32.4385681152344,29,53,37,51,55,63,69,62,51,54,35,129.10693359375,235.943557739258,160.946533203125,223.390274047852,242.739868164063,280.02490234375,308.738647460938,276.637512207031,221.488754272461,223.537689208984,141.918746948242,4,2,7,10,7,7,8,9,3,7,11,17.8078536987305,8.90353012084961,30.4493446350098,43.8020133972168,30.8941650390625,31.1138763427734,35.795783996582,40.1570587158203,13.0287504196167,28.977108001709,44.6030311584473,24662,3478125.58959961,8311.87185600747
122,Yorkdale-Glen Park,31,106,137,175,161,176,206,157,162,179,202,208,733.208801269531,949.279357910156,1150.25634765625,1021.5087890625,1080.88195800781,1228.53051757813,907.776794433594,901.101318359375,958.911437988281,1020.71752929688,1016.916015625,67,53,41,52,63,62,88,96,196,202,112,463.443328857422,367.239471435547,269.488616943359,329.928314208984,386.906585693359,369.751922607422,508.817565917969,533.985961914063,1049.98120117188,1020.71752929688,547.570129394531,13,15,11,12,15,20,33,29,18,13,17,89.9218368530273,103.935699462891,72.3018264770508,76.1372985839844,92.1206130981445,119.274810791016,190.806594848633,161.308258056641,96.4268493652344,65.6897430419922,83.1133270263672,51,57,66,58,64,87,75,63,59,154,72,352.770294189453,394.955657958984,433.810974121094,367.996948242188,393.047973632813,518.845397949219,433.651336669922,350.428314208984,316.065795898438,778.170776367188,352.009399414063,1,1,1,1,2,1,1,1,1,0,1,6.91706418991089,6.92904663085938,6.57289361953735,6.34477519989014,12.2827491760254,5.96374034881592,5.78201770782471,5.56235408782959,5.35704708099365,0,4.88901948928833,23,21,24,34,47,42,40,17,32,74,68,159.092483520508,145.509979248047,157.749435424805,215.722351074219,288.644592285156,250.477096557617,231.280715942383,94.5600204467773,171.425506591797,373.926239013672,332.453308105469,3,3,1,6,10,17,15,9,7,0,5,20.7511940002441,20.7871398925781,6.57289361953735,38.0686492919922,61.413745880127,101.383590698242,86.7302703857422,50.0611877441406,37.4993286132813,0,24.4450969696045,105,76,63,77,97,86,129,112,130,118,98,726.291748046875,526.607543945313,414.09228515625,488.547668457031,595.713317871094,512.881652832031,745.880310058594,622.983642578125,696.416137695313,596.2607421875,479.123901367188,23,15,26,23,20,30,18,21,40,44,53,159.092483520508,103.935699462891,170.895233154297,145.929824829102,122.827491760254,178.912216186523,104.076324462891,116.809432983398,214.281890869141,222.334518432617,259.118011474609,20454,6038309.47363281,10079.377511977
123,Brookhaven-Amesbury,30,82,97,108,117,98,100,88,123,145,163,136,445.45849609375,529.591613769531,590.228454589844,641.060791015625,537.781921386719,550.024780273438,484.341461181641,672.498657226563,780.241088867188,847.017272949219,700.669738769531,39,42,30,22,48,36,57,49,67,77,54,211.864410400391,229.307708740234,163.952346801758,120.541343688965,263.403381347656,198.008911132813,313.721160888672,267.905944824219,360.525177001953,400.124725341797,278.207122802734,2,6,4,7,6,4,1,7,4,5,2,10.8648414611816,32.758243560791,21.8603134155273,38.354061126709,32.925422668457,22.0009899139404,5.5038800239563,38.2722816467285,21.5238914489746,25.9821243286133,10.3039674758911,23,44,31,32,33,50,33,25,20,39,45,124.945678710938,240.227127075195,169.417419433594,175.332855224609,181.089828491211,275.012390136719,181.628051757813,136.686706542969,107.61946105957,202.660568237305,231.839263916016,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,16.4024047851563,10.7619457244873,0,5.15198373794556,30,16,30,19,20,20,16,15,12,30,19,162.972625732422,87.3553161621094,163.952346801758,104.103881835938,109.751411437988,110.004951477051,88.0620803833008,82.0120315551758,64.5716781616211,155.89274597168,97.8876876831055,1,2,3,7,1,7,0,4,5,0,7,5.43242073059082,10.9194145202637,16.3952350616455,38.354061126709,5.48757076263428,38.5017318725586,0,21.8698749542236,26.9048652648926,0,36.0638847351074,32,50,26,33,46,50,61,47,49,54,57,173.837463378906,272.985382080078,142.092025756836,180.81201171875,252.428253173828,275.012390136719,335.736694335938,256.971008300781,263.667663574219,280.60693359375,293.663055419922,5,8,1,7,11,12,9,5,8,9,9,27.1621036529541,43.6776580810547,5.46507835388184,38.354061126709,60.3632774353027,66.0029678344727,49.5349235534668,27.3373432159424,43.0477828979492,46.767822265625,46.3678512573242,19410,3507312.7668457,8980.39928031823
124,Maple Leaf,29,23,31,44,20,32,28,30,33,56,50,46,224.78498840332,304.458862304688,423.158294677734,192.326187133789,307.781097412109,269.438018798828,288.739166259766,314.945587158203,525.032836914063,451.467254638672,410.787628173828,7,18,15,8,13,25,18,13,47,48,43,68.4128189086914,176.782562255859,144.258514404297,76.9304733276367,125.036071777344,240.569671630859,173.243499755859,124.069480895996,440.652526855469,433.408569335938,383.997131347656,0,1,0,2,1,0,2,1,0,0,1,0,9.82125282287598,0,19.2326183319092,9.61815929412842,0,19.2492790222168,9.5438060760498,0,0,8.93016624450684,14,13,18,10,7,15,10,10,21,17,17,136.825637817383,127.676292419434,173.110214233398,96.1630935668945,67.3271102905273,144.341796875,96.2463912963867,95.4380569458008,196.887298583984,153.498870849609,151.81282043457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,2,6,4,2,1,5,5,2,87.959342956543,29.4637603759766,76.937873840332,19.2326183319092,57.7089538574219,38.4911460876465,19.2492790222168,9.5438060760498,46.8779296875,45.146728515625,17.8603324890137,0,2,0,1,3,1,1,2,1,1,0,0,19.642505645752,0,9.61630916595459,28.8544769287109,9.62278652191162,9.6246395111084,19.0876121520996,9.37558555603027,9.02934551239014,0,12,18,13,6,33,18,31,19,19,17,15,117.279121398926,176.782562255859,125.024040222168,57.6978569030762,317.399261474609,173.210159301758,298.363800048828,181.332321166992,178.136138916016,153.498870849609,133.952484130859,0,4,0,2,4,3,2,3,3,1,3,0,39.2850112915039,0,19.2326183319092,38.4726371765137,28.8683605194092,19.2492790222168,28.6314182281494,28.1267585754395,9.02934551239014,26.7904987335205,11198,2526495.24829102,6377.82447047491
125,Rustic,28,56,70,85,67,74,69,64,76,82,89,108,554.181091308594,695.963439941406,832.598693847656,660.945068359375,735.148010253906,690.759826660156,645.161315917969,765.974609375,806.451599121094,837.804748535156,999.537231445313,7,19,10,13,15,39,22,16,36,36,26,69.2726364135742,188.904357910156,97.9527893066406,128.243072509766,149.016494750977,390.429473876953,221.774200439453,161.2578125,354.051940917969,338.887329101563,240.629333496094,0,2,3,0,0,2,5,0,1,0,0,0,19.8846683502197,29.385835647583,0,0,20.0220241546631,50.4032249450684,0,9.83477592468262,0,0,21,17,17,12,9,14,15,7,10,19,14,207.817916870117,169.019683837891,166.519744873047,118.378219604492,89.4098968505859,140.154174804688,151.209671020508,70.55029296875,98.3477554321289,178.857192993164,129.569641113281,1,1,1,0,0,1,0,2,0,0,1,9.89609146118164,9.94233417510986,9.79527854919434,0,0,10.0110120773315,0,20.1572265625,0,0,9.25497436523438,16,20,9,6,8,6,8,6,4,2,12,158.337463378906,198.846694946289,88.1575088500977,59.1891098022461,79.4754638671875,60.0660743713379,80.6451644897461,60.4716796875,39.3391036987305,18.8270740509033,111.059692382813,6,7,9,3,8,8,7,8,1,3,4,59.3765449523926,69.5963439941406,88.1575088500977,29.594554901123,79.4754638671875,80.0880966186523,70.5645141601563,80.62890625,9.83477592468262,28.2406101226807,37.0198974609375,22,15,9,18,47,27,35,13,26,14,37,217.714004516602,149.135009765625,88.1575088500977,177.567321777344,466.918334960938,270.297332763672,352.822570800781,131.02197265625,255.704162597656,131.789520263672,342.434051513672,1,1,3,1,2,1,5,0,5,2,1,9.89609146118164,9.94233417510986,29.385835647583,9.86485195159912,19.8688659667969,10.0110120773315,50.4032249450684,0,49.1738777160645,18.8270740509033,9.25497436523438,10805,2096378.20776367,5889.05410619556
126,York University Heights,27,276,296,364,348,359,384,351,332,345,406,421,957.635070800781,1032.72631835938,1274.95617675781,1207.78820800781,1234.48303222656,1310.31188964844,1188.5009765625,1109.66271972656,1128.18835449219,1274.52514648438,1304.25354003906,109,101,109,93,90,148,187,174,235,264,225,378.196441650391,352.382934570313,381.786346435547,322.770965576172,309.480407714844,505.016052246094,633.190002441406,581.570251464844,768.476135253906,828.755310058594,697.047607421875,15,27,25,32,37,18,39,18,35,16,36,52.0453834533691,94.2013778686523,87.565673828125,111.060981750488,127.230834960938,61.4208679199219,132.0556640625,60.1624374389648,114.453887939453,50.2275924682617,111.527618408203,108,140,99,105,122,111,105,114,128,218,130,374.726776123047,488.451599121094,346.760070800781,364.418853759766,419.517883300781,378.762023925781,355.534484863281,381.028778076172,418.57421875,684.350952148438,402.738616943359,1,0,2,1,1,0,1,6,3,0,1,3.46969223022461,0,7.00525379180908,3.47065567970276,3.43867135047913,0,3.38604283332825,20.0541458129883,9.81033325195313,0,3.097989320755,60,86,71,75,91,83,47,40,51,104,72,208.181533813477,300.048858642578,248.686508178711,260.299163818359,312.919097900391,283.218444824219,159.144012451172,133.694305419922,166.775665283203,326.479370117188,223.055236816406,2,1,5,10,8,6,12,14,14,6,11,6.93938446044922,3.48894000053406,17.5131340026855,34.7065544128418,27.509370803833,20.4736232757568,40.632511138916,46.7930068969727,45.7815551757813,18.8353481292725,34.0778846740723,141,122,138,164,170,159,262,200,215,178,163,489.226593017578,425.650695800781,483.362518310547,569.1875,584.574096679688,542.551025390625,887.143188476563,668.471557617188,703.073913574219,558.781982421875,504.972259521484,30,46,38,39,37,31,42,32,59,40,40,104.090766906738,160.491241455078,133.099822998047,135.355575561523,127.230834960938,105.780387878418,142.213790893555,106.955444335938,192.936553955078,125.568984985352,123.919578552246,32279,13246479.3210449,18511.6921722698
