_id,EVENT_UNIQUE_ID,OCCURRENCE_YEAR,OCCURRENCE_DATE,OCCURRENCE_TIME,REPORTED_YEAR,REPORTED_DATE,REPORTED_TIME,DIVISION,LOCATION_TYPE,AGE_BIAS,MENTAL_OR_PHYSICAL_DISABILITY,RACE_BIAS,ETHNICITY_BIAS,LANGUAGE_BIAS,RELIGION_BIAS,SEXUAL_ORIENTATION_BIAS,GENDER_BIAS,MULTIPLE_BIAS,PRIMARY_OFFENCE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,ARREST_MADE
1708,GO-20242054895,2024,2024-09-17,2040,2024,2024-09-19,716,D32,Public Transportation,NO,NO,Black,None,None,None,None,None,No,Assault,038,Lansing-Westgate (38),038,Lansing-Westgate (38),Yes
1709,GO-20242059439,2024,2024-09-19,1635,2024,2024-09-19,1723,D12,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,113,Weston (113),113,Weston (113),No
1710,GO-20242062690,2024,2024-09-20,527,2024,2024-09-20,527,D51,Streets/Roadways/Highway,NO,NO,None,Indian,None,None,None,None,No,Mischief Under $5000,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),No
1711,GO-20242085766,2024,2024-09-21,1646,2024,2024-09-23,853,D51,"Medical Facility (Hospitals, Long-term Care, etc.)",NO,NO,None,Israeli,None,None,None,None,No,Assault,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),No
1712,GO-20242085762,2024,2024-09-23,853,2024,2024-09-23,853,D13,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Uttering Threats - Bodily Harm,032,Englemount-Lawrence (32),032,Englemount-Lawrence (32),No
1713,GO-20242119803,2024,2024-09-27,1316,2024,2024-09-27,1316,D14,Streets/Roadways/Highway,NO,NO,None,Israeli,None,None,None,None,No,Mischief Under $5000,172,Dovercourt Village (172),093,Dovercourt-Wallace Emerson-Junction (93),No
1714,GO-20242122839,2024,2024-09-27,1948,2024,2024-09-27,1948,D31,Streets/Roadways/Highway,NO,NO,White,None,None,None,None,None,No,Assault,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),No
1715,GO-20242120887,2024,2024-09-27,1512,2024,2024-09-27,1532,D51,Streets/Roadways/Highway,NO,NO,None,None,None,Muslim,None,None,No,Assault With a Weapon,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),Yes
1716,GO-20242123623,2024,2024-09-27,2152,2024,2024-09-27,2152,D31,Public Transportation,NO,NO,South Asian,None,None,None,None,None,No,Assault,027,York University Heights (27),027,York University Heights (27),No
1717,GO-20242127420,2024,2024-09-28,1224,2024,2024-09-28,1224,D52,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,This should be removed,169,Bay-Cloverhill (169),076,Bay Street Corridor (76),No
1718,GO-20242128764,2024,2024-09-28,1559,2024,2024-09-28,1559,D52,"Government Building (Courthouse, Museums, Parliament Building, etc.)",NO,NO,None,Israeli,None,None,None,None,No,NA,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),Yes
1719,GO-20242141780,2024,2024-09-30,1114,2024,2024-09-30,1114,D31,"Open Area, Park or Parking Lot",NO,NO,Black,None,None,None,None,None,No,Assault With a Weapon,027,York University Heights (27),027,York University Heights (27),Yes
1720,GO-20242155037,2024,2024-10-01,1300,2024,2024-10-02,156,NSA,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,NSA,NSA,NSA,NSA,No
1721,GO-20242202918,2024,2024-10-01,300,2024,2024-10-08,700,D51,"Open Area, Park or Parking Lot",NO,NO,None,None,None,None,Gay,None,No,Assault With a Weapon,073,Moss Park (73),073,Moss Park (73),No
1722,GO-20242150531,2024,2024-10-01,1151,2024,2024-10-01,1151,D52,Other Commercial / Corporate Places ,NO,NO,East/Southeast Asian,None,None,None,None,None,No,Assault,169,Bay-Cloverhill (169),076,Bay Street Corridor (76),Yes
1723,GO-20242309065,2024,2024-10-03,1338,2024,2024-10-22,1047,D52,"Medical Facility (Hospitals, Long-term Care, etc.)",NO,NO,None,None,None,Jewish,None,None,No,Uttering Threats - Bodily Harm,079,University (79),079,University (79),Yes
1724,GO-20242170855,2024,2024-10-03,2111,2024,2024-10-03,2111,D31,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,None,None,None,None,Gay,None,No,This should be removed,023,Pelmo Park-Humberlea (23),023,Pelmo Park-Humberlea (23),No
1725,GO-20242177741,2024,2024-10-04,1829,2024,2024-10-04,1829,D11,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,086,Roncesvalles (86),086,Roncesvalles (86),No
1726,GO-20242198665,2024,2024-10-05,2338,2024,2024-10-09,1309,D32,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,None,None,None,Jewish,None,None,No,This should be removed,151,Yonge-Doris (151),051,Willowdale East (51),No
1727,GO-20242188155,2024,2024-10-05,1,2024,2024-10-06,412,D55,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,063,The Beaches (63),063,The Beaches (63),No
1728,GO-20242204036,2024,2024-10-07,1230,2024,2024-10-08,941,D14,Streets/Roadways/Highway,NO,NO,None,Israeli,None,None,None,None,No,"Mischief To Religious Property, Educational Institutions, Etc.",079,University (79),079,University (79),No
1729,GO-20242212443,2024,2024-10-09,953,2024,2024-10-09,1118,D52,Business/Retail,NO,NO,None,None,None,Muslim,None,None,No,Assault,166,St Lawrence-East Bayfront-The Islands (166),077,Waterfront Communities-The Island (77),Yes
1730,GO-20242214960,2024,2024-10-09,1620,2024,2024-10-09,1702,D53,Streets/Roadways/Highway,NO,NO,South Asian,None,None,None,None,None,No,Assault,173,North Toronto (173),104,Mount Pleasant West (104),No
1731,GO-20242212146,2024,2024-10-09,945,2024,2024-10-09,1035,D14,Public Transportation,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,085,South Parkdale (85),085,South Parkdale (85),No
1732,GO-20242223112,2024,2024-10-10,1759,2024,2024-10-10,1759,D52,Public Transportation,NO,NO,None,Portuguese,None,None,None,None,No,Assault,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),No
1733,GO-20242222766,2024,2024-10-10,1420,2024,2024-10-10,1710,D41,Religious Place of Worship/Cultural Centre,NO,NO,None,None,None,Muslim,None,None,No,Uttering Threats - Bodily Harm,126,Dorset Park (126),126,Dorset Park (126),Yes
1734,GO-20242232113,2024,2024-10-11,2033,2024,2024-10-11,2033,D51,Streets/Roadways/Highway,NO,NO,None,None,None,Muslim,None,None,No,Mischief Under $5000,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),No
1735,GO-20242229028,2024,2024-10-11,1351,2024,2024-10-11,1351,D51,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,Indigenous,None,None,None,None,None,No,Criminal Harassment,071,Cabbagetown-South St.James Town (71),071,Cabbagetown-South St.James Town (71),Yes
1736,GO-20242245028,2024,2024-10-13,1609,2024,2024-10-13,1749,D51,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,072,Regent Park (72),072,Regent Park (72),No
1737,GO-20242259985,2024,2024-10-14,917,2024,2024-10-15,1830,D55,Religious Place of Worship/Cultural Centre,NO,NO,None,None,None,Muslim,None,None,No,Uttering Threats - Property,069,Blake-Jones (69),069,Blake-Jones (69),No
1738,GO-20242250699,2024,2024-10-14,1541,2024,2024-10-14,1634,D12,"Open Area, Park or Parking Lot",NO,NO,Black,None,None,None,None,None,No,Mischief Under $5000,028,Rustic (28),028,Rustic (28),No
1739,GO-20242251585,2024,2024-10-14,1700,2024,2024-10-14,1803,D11,Streets/Roadways/Highway,NO,NO,South Asian,None,None,None,None,None,No,Assault,090,Junction Area (90),090,Junction Area (90),Yes
1740,GO-20242265189,2024,2024-10-16,1454,2024,2024-10-16,1454,D52,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,169,Bay-Cloverhill (169),076,Bay Street Corridor (76),No
1741,GO-20242273326,2024,2024-10-17,1628,2024,2024-10-17,1628,D55,Public Transportation,NO,NO,South Asian,None,None,None,None,None,No,Assault,066,Danforth (66),066,Danforth (66),No
1742,GO-20242272783,2024,2024-10-17,1500,2024,2024-10-17,1520,D52,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,169,Bay-Cloverhill (169),076,Bay Street Corridor (76),No
1743,GO-20242271738,2024,2024-10-17,1245,2024,2024-10-17,1249,D52,Streets/Roadways/Highway,NO,NO,None,Iranian,None,Muslim,None,None,Yes,Assault With a Weapon,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),No
1744,GO-20242284371,2024,2024-10-19,40,2024,2024-10-19,45,D14,Public Transportation,NO,NO,None,None,None,None,Gay,None,No,Assault,095,Annex (95),095,Annex (95),Yes
1745,GO-20242293129,2024,2024-10-20,0,2024,2024-10-20,929,D32,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,034,Bathurst Manor (34),034,Bathurst Manor (34),No
1746,GO-20242294615,2024,2024-10-20,1020,2024,2024-10-20,1243,D32,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,035,Westminster-Branson (35),035,Westminster-Branson (35),No
1747,GO-20242304029,2024,2024-10-21,1736,2024,2024-10-21,1736,D52,Streets/Roadways/Highway,NO,NO,None,None,None,None,None,Transgender,No,Assault With a Weapon,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),Yes
1748,GO-20242362004,2024,2024-10-22,0,2024,2024-10-29,1133,D53,Public Transportation,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,095,Annex (95),095,Annex (95),No
1749,GO-20242309813,2024,2024-10-22,1237,2024,2024-10-22,1237,D32,Public Transportation,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,035,Westminster-Branson (35),035,Westminster-Branson (35),No
1750,GO-20242309946,2024,2024-10-22,1245,2024,2024-10-22,1257,D52,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,169,Bay-Cloverhill (169),076,Bay Street Corridor (76),No
1751,GO-20242318092,2024,2024-10-23,1105,2024,2024-10-23,1310,D41,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,Black,None,None,None,None,None,No,Mischief Under $5000,120,Clairlea-Birchmount (120),120,Clairlea-Birchmount (120),No
1752,GO-20242334462,2024,2024-10-25,1548,2024,2024-10-25,1628,D31,Business/Retail,NO,NO,East/Southeast Asian,None,None,None,None,None,No,Mischief Under $5000,023,Pelmo Park-Humberlea (23),023,Pelmo Park-Humberlea (23),No
1753,GO-20242344474,2024,2024-10-26,2328,2024,2024-10-26,2328,D52,"Open Area, Park or Parking Lot",NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),No
1754,GO-20242345374,2024,2024-10-27,251,2024,2024-10-27,251,D32,"Open Area, Park or Parking Lot",NO,NO,None,Israeli,None,None,None,None,No,Mischief Under $5000,034,Bathurst Manor (34),034,Bathurst Manor (34),Yes
1755,GO-20242347584,2024,2024-10-27,1240,2024,2024-10-27,1240,D32,NA,NO,NO,None,Palestinian,None,None,None,None,No,Uttering Threats - Bodily Harm,034,Bathurst Manor (34),034,Bathurst Manor (34),Yes
1756,GO-20242364506,2024,2024-10-28,1600,2024,2024-10-29,1700,D31,NA,NO,NO,None,Indian,None,None,None,None,No,Theft,027,York University Heights (27),027,York University Heights (27),No
1757,GO-20242362266,2024,2024-10-28,914,2024,2024-10-29,1208,NSA,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,None,Indian,None,None,None,None,No,Mischief Under $5000,NSA,NSA,NSA,NSA,No
1758,GO-20242362922,2024,2024-10-29,1335,2024,2024-10-29,1340,D51,Streets/Roadways/Highway,NO,NO,None,Indian,None,None,None,None,No,Assault,166,St Lawrence-East Bayfront-The Islands (166),077,Waterfront Communities-The Island (77),No
1759,GO-20242377478,2024,2024-10-30,1500,2024,2024-10-31,1019,D12,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,East/Southeast Asian,None,None,None,None,None,No,Assault,111,Rockcliffe-Smythe (111),111,Rockcliffe-Smythe (111),No
1760,GO-20242377410,2024,2024-10-31,1009,2024,2024-10-31,1009,D52,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),No
1761,GO-20242387729,2024,2024-11-01,1430,2024,2024-11-01,1434,D53,Streets/Roadways/Highway,NO,NO,None,Mexican,None,None,None,None,No,Mischief Interfere With Property,174,South Eglinton-Davisville (174),104,Mount Pleasant West (104),Yes
1762,GO-20242397208,2024,2024-11-02,1946,2024,2024-11-02,1946,D33,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,None,None,None,None,Gay,None,No,Uttering Threats - Bodily Harm,053,Henry Farm (53),053,Henry Farm (53),No
1763,GO-20242424173,2024,2024-11-02,2200,2024,2024-11-06,1235,D43,Other Commercial / Corporate Places ,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,139,Scarborough Village (139),139,Scarborough Village (139),No
1764,GO-20242409359,2024,2024-11-03,115,2024,2024-11-04,1501,D13,Streets/Roadways/Highway,NO,NO,None,None,None,None,None,Transgender Woman (Identifies As Woman),No,Assault Causing Bodily Harm,101,Forest Hill South (101),101,Forest Hill South (101),No
1765,GO-20242400248,2024,2024-11-03,733,2024,2024-11-03,733,D22,Streets/Roadways/Highway,NO,NO,Black,None,None,None,None,None,No,Assault With a Weapon,008,Humber Heights-Westmount (8),008,Humber Heights-Westmount (8),Yes
1766,GO-20242415175,2024,2024-11-04,1600,2024,2024-11-05,1008,D42,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,128,Agincourt South-Malvern West (128),128,Agincourt South-Malvern West (128),No
1767,GO-20242431974,2024,2024-11-07,1240,2024,2024-11-07,1240,D11,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,None,None,None,None,2Slgbtq+,None,No,Criminal Harassment,091,Weston-Pelham Park (91),091,Weston-Pelham Park (91),No
1768,GO-20242440839,2024,2024-11-08,1519,2024,2024-11-08,1519,D14,"Open Area, Park or Parking Lot",NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,163,Fort York-Liberty Village (163),082,Niagara (82),No
1769,GO-20242440305,2024,2024-11-08,1409,2024,2024-11-08,1409,D31,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,None,None,None,None,None,Transgender Man (Identifies As Man),No,Criminal Harassment,023,Pelmo Park-Humberlea (23),023,Pelmo Park-Humberlea (23),No
1770,GO-20242452003,2024,2024-11-10,300,2024,2024-11-10,529,D41,Business/Retail,NO,NO,None,None,None,None,Gay,None,No,Assault,138,Eglinton East (138),138,Eglinton East (138),No
1771,GO-20242459232,2024,2024-11-11,826,2024,2024-11-11,826,D32,Other Commercial / Corporate Places ,NO,NO,None,None,None,None,2Slgbtq+,None,No,Mischief Under $5000,037,Willowdale West (37),037,Willowdale West (37),No
1772,GO-20242481644,2024,2024-11-12,0,2024,2024-11-14,806,D52,"Open Area, Park or Parking Lot",NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,169,Bay-Cloverhill (169),076,Bay Street Corridor (76),No
1773,GO-20242481909,2024,2024-11-14,855,2024,2024-11-14,856,D52,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),No
1774,GO-20242487207,2024,2024-11-14,1350,2024,2024-11-15,849,D51,Streets/Roadways/Highway,NO,NO,South Asian,None,None,None,None,None,No,Assault,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),Yes
1775,GO-20242482885,2024,2024-11-14,900,2024,2024-11-14,1125,D41,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,Black,None,None,None,None,None,No,Mischief Under $5000,120,Clairlea-Birchmount (120),120,Clairlea-Birchmount (120),No
1776,GO-20242492873,2024,2024-11-15,1630,2024,2024-11-15,1833,D42,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,NSA,NSA,NSA,NSA,No
1777,GO-20242561182,2024,2024-11-15,1900,2024,2024-11-25,1106,D41,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,None,None,None,None,Gay,None,No,Uttering Threats - Bodily Harm,126,Dorset Park (126),126,Dorset Park (126),Yes
1778,GO-20242502815,2024,2024-11-16,817,2024,2024-11-17,817,D51,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,None,None,None,Jewish,None,None,No,Assault,071,Cabbagetown-South St.James Town (71),071,Cabbagetown-South St.James Town (71),Yes
1779,GO-20242516576,2024,2024-11-18,1800,2024,2024-11-19,823,D43,"Open Area, Park or Parking Lot",NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,138,Eglinton East (138),138,Eglinton East (138),No
1780,GO-20242526130,2024,2024-11-19,0,2024,2024-11-20,1335,D14,"Open Area, Park or Parking Lot",NO,NO,None,None,None,None,None,Transgender,No,Mischief Under $5000,163,Fort York-Liberty Village (163),082,Niagara (82),No
1781,GO-20242517046,2024,2024-11-19,930,2024,2024-11-19,930,D52,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,169,Bay-Cloverhill (169),076,Bay Street Corridor (76),No
1782,GO-20242529289,2024,2024-11-20,1705,2024,2024-11-20,2138,D23,"Open Area, Park or Parking Lot",NO,NO,None,None,None,Sikh,None,None,No,Assault,001,West Humber-Clairville (1),001,West Humber-Clairville (1),No
1783,GO-20242536735,2024,2024-11-21,1030,2024,2024-11-21,2131,D55,"Open Area, Park or Parking Lot",NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,064,Woodbine Corridor (64),064,Woodbine Corridor (64),No
1784,GO-20242542120,2024,2024-11-22,830,2024,2024-11-22,1608,D52,NA,NO,NO,None,None,None,Jewish,None,None,No,NA,169,Bay-Cloverhill (169),076,Bay Street Corridor (76),No
1785,GO-20242557146,2024,2024-11-24,1922,2024,2024-11-24,1922,D11,"Open Area, Park or Parking Lot",NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,171,Junction-Wallace Emerson (171),093,Dovercourt-Wallace Emerson-Junction (93),No
1786,GO-20249063715,2024,2024-11-24,1200,2024,2024-11-24,1708,D32,NA,NO,NO,None,None,None,Jewish,None,None,No,NA,034,Bathurst Manor (34),034,Bathurst Manor (34),No
1787,GO-20242559612,2024,2024-11-25,652,2024,2024-11-25,945,D55,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,068,North Riverdale (68),068,North Riverdale (68),No
1788,GO-20242575840,2024,2024-11-26,1000,2024,2024-11-27,956,D42,NA,NO,NO,None,None,None,None,Gay,None,No,Criminal Harassment,129,Agincourt North (129),129,Agincourt North (129),No
1789,GO-20242579543,2024,2024-11-27,1820,2024,2024-11-27,1820,D52,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,079,University (79),079,University (79),No
1790,GO-20242598499,2024,2024-11-30,953,2024,2024-11-30,953,D14,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,079,University (79),079,University (79),No
1791,GO-20242611612,2024,2024-12-02,32,2024,2024-12-02,759,D31,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,None,None,None,None,None,Transgender Man (Identifies As Man),No,Uttering Threats - Bodily Harm,154,Oakdale-Beverley Heights (154),026,Downsview-Roding-CFB (26),No
1792,GO-20242631716,2024,2024-12-04,2004,2024,2024-12-04,2019,D32,Public Transportation,NO,NO,None,Indian,None,None,None,None,No,Uttering Threats - Bodily Harm,036,Newtonbrook West (36),036,Newtonbrook West (36),No
1793,GO-20242636440,2024,2024-12-05,1311,2024,2024-12-05,1411,D41,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,None,None,None,None,None,Transgender Man (Identifies As Man),No,Assault,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),No
1794,GO-20242632860,2024,2024-12-05,125,2024,2024-12-05,125,D52,Streets/Roadways/Highway,NO,NO,None,None,None,Jewish,None,None,No,Mischief Under $5000,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),No
1795,GO-20242642737,2024,2024-12-06,2118,2024,2024-12-17,2320,D52,Business/Retail,NO,NO,South Asian,None,None,None,None,None,No,Assault With a Weapon,166,St Lawrence-East Bayfront-The Islands (166),077,Waterfront Communities-The Island (77),Yes
